step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
12,5,interact,"(3, 3)","(0, 1)",onion,"(4, 1)","(0, -1)",onion,"(4, 0):soup('onion', 1, 0)","(3, 0):empty;(4, 0):soup('onion', 1, 0)",0.0,3.0,5,interact,3.0588,0.0,3.0,0.0588,0.0,6.0,False,"(3, 3)",onion,"(4, 1)",,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)"
13,5,interact,"(3, 3)","(0, 1)",onion,"(4, 1)","(0, -1)",,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)",0.0,6.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,0.0,6.0,False,"(3, 3)",onion,"(3, 1)",,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)"
14,0,"(0, -1)","(3, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)",0.0,6.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,0.0,6.0,False,"(3, 3)",onion,"(3, 1)",,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)"
15,5,interact,"(3, 3)","(0, -1)",onion,"(3, 1)","(0, 1)",,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)",0.0,6.0,5,interact,-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,0.0,6.0,False,"(3, 3)",,"(3, 1)",onion,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)"
16,1,"(0, 1)","(3, 3)","(0, -1)",,"(3, 1)","(0, 1)",onion,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)",0.0,6.0,2,"(1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,0.0,6.0,False,"(3, 3)",,"(4, 1)",onion,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)"
17,5,interact,"(3, 3)","(0, 1)",,"(4, 1)","(1, 0)",onion,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)",0.0,6.0,0,"(0, -1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,0.0,6.0,False,"(3, 3)",onion,"(4, 1)",onion,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)"
18,5,interact,"(3, 3)","(0, 1)",onion,"(4, 1)","(0, -1)",onion,"(4, 0):soup('onion', 2, 0)","(3, 0):empty;(4, 0):soup('onion', 2, 0)",0.0,6.0,5,interact,3.078,0.0,3.0,0.07800000000000001,0.0,9.0,False,"(3, 3)",onion,"(4, 1)",,"(4, 0):soup('onion', 3, 1)","(3, 0):empty;(4, 0):soup('onion', 3, 1)"
19,5,interact,"(3, 3)","(0, 1)",onion,"(4, 1)","(0, -1)",,"(4, 0):soup('onion', 3, 1)","(3, 0):empty;(4, 0):soup('onion', 3, 1)",0.0,9.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,0.0,9.0,False,"(3, 3)",onion,"(3, 1)",,"(4, 0):soup('onion', 3, 2)","(3, 0):empty;(4, 0):soup('onion', 3, 2)"
20,0,"(0, -1)","(3, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",,"(4, 0):soup('onion', 3, 2)","(3, 0):empty;(4, 0):soup('onion', 3, 2)",0.0,9.0,1,"(0, 1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,0.0,9.0,False,"(3, 3)",onion,"(3, 1)",,"(4, 0):soup('onion', 3, 3)","(3, 0):empty;(4, 0):soup('onion', 3, 3)"
21,5,interact,"(3, 3)","(0, -1)",onion,"(3, 1)","(0, 1)",,"(4, 0):soup('onion', 3, 3)","(3, 0):empty;(4, 0):soup('onion', 3, 3)",0.0,9.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,0.0,9.0,False,"(3, 3)",,"(3, 1)",onion,"(4, 0):soup('onion', 3, 4)","(3, 0):empty;(4, 0):soup('onion', 3, 4)"
22,1,"(0, 1)","(3, 3)","(0, -1)",,"(3, 1)","(0, 1)",onion,"(4, 0):soup('onion', 3, 4)","(3, 0):empty;(4, 0):soup('onion', 3, 4)",0.0,9.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,0.0,9.0,False,"(3, 3)",,"(3, 1)",onion,"(4, 0):soup('onion', 3, 5)","(3, 0):empty;(4, 0):soup('onion', 3, 5)"
23,1,"(0, 1)","(3, 3)","(0, 1)",,"(3, 1)","(0, -1)",onion,"(4, 0):soup('onion', 3, 5)","(3, 0):empty;(4, 0):soup('onion', 3, 5)",0.0,9.0,5,interact,3.0574,0.0,3.0,0.057399999999999986,0.0,12.0,False,"(3, 3)",,"(3, 1)",,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 6)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 6)"
24,5,interact,"(3, 3)","(0, 1)",,"(3, 1)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 6)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 6)",0.0,12.0,1,"(0, 1)",-0.0026000000000000246,0.0,0.0,-0.0026000000000000246,0.0,12.0,False,"(3, 3)",onion,"(3, 1)",,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 7)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 7)"
25,0,"(0, -1)","(3, 3)","(0, 1)",onion,"(3, 1)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 7)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 7)",0.0,12.0,5,interact,-0.0026000000000000246,0.0,0.0,-0.0026000000000000246,0.0,12.0,False,"(3, 3)",onion,"(3, 1)",,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 8)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 8)"
26,5,interact,"(3, 3)","(0, -1)",onion,"(3, 1)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 8)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 8)",0.0,12.0,5,interact,-0.0026000000000000246,0.0,0.0,-0.0026000000000000246,0.0,12.0,False,"(3, 3)",,"(3, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 9)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 9)"
27,1,"(0, 1)","(3, 3)","(0, -1)",,"(3, 1)","(0, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 9)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 9)",0.0,12.0,0,"(0, -1)",-0.0026000000000000246,0.0,0.0,-0.0026000000000000246,0.0,12.0,False,"(3, 3)",,"(3, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 10)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 10)"
28,5,interact,"(3, 3)","(0, 1)",,"(3, 1)","(0, -1)",onion,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 10)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 3, 10)",0.0,12.0,5,interact,3.0568,0.0,3.0,0.05680000000000001,0.0,15.0,False,"(3, 3)",onion,"(3, 1)",,"(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 11)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 11)"
29,0,"(0, -1)","(3, 3)","(0, 1)",onion,"(3, 1)","(0, -1)",,"(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 11)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 11)",0.0,15.0,1,"(0, 1)",-0.003200000000000003,0.0,0.0,-0.003200000000000003,0.0,15.0,False,"(3, 3)",onion,"(3, 1)",,"(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 12)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 12)"
30,5,interact,"(3, 3)","(0, -1)",onion,"(3, 1)","(0, 1)",,"(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 12)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 12)",0.0,15.0,5,interact,-0.003200000000000003,0.0,0.0,-0.003200000000000003,0.0,15.0,False,"(3, 3)",,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 13)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 13)"
31,1,"(0, 1)","(3, 3)","(0, -1)",,"(3, 1)","(0, 1)",onion,"(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 13)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 13)",0.0,15.0,0,"(0, -1)",-0.003200000000000003,0.0,0.0,-0.003200000000000003,0.0,15.0,False,"(3, 3)",,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 14)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 14)"
32,5,interact,"(3, 3)","(0, 1)",,"(3, 1)","(0, -1)",onion,"(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 14)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 3, 14)",0.0,15.0,5,interact,3.076,0.0,3.0,0.07599999999999998,0.0,18.0,False,"(3, 3)",onion,"(3, 1)",,"(3, 0):soup('onion', 3, 1);(4, 0):soup('onion', 3, 15)","(3, 0):soup('onion', 3, 1);(4, 0):soup('onion', 3, 15)"
33,0,"(0, -1)","(3, 3)","(0, 1)",onion,"(3, 1)","(0, -1)",,"(3, 0):soup('onion', 3, 1);(4, 0):soup('onion', 3, 15)","(3, 0):soup('onion', 3, 1);(4, 0):soup('onion', 3, 15)",0.0,18.0,1,"(0, 1)",-0.0040000000000000036,0.0,0.0,-0.0040000000000000036,0.0,18.0,False,"(3, 3)",onion,"(3, 1)",,"(3, 0):soup('onion', 3, 2);(4, 0):soup('onion', 3, 16)","(3, 0):soup('onion', 3, 2);(4, 0):soup('onion', 3, 16)"
34,5,interact,"(3, 3)","(0, -1)",onion,"(3, 1)","(0, 1)",,"(3, 0):soup('onion', 3, 2);(4, 0):soup('onion', 3, 16)","(3, 0):soup('onion', 3, 2);(4, 0):soup('onion', 3, 16)",0.0,18.0,5,interact,-0.0040000000000000036,0.0,0.0,-0.0040000000000000036,0.0,18.0,False,"(3, 3)",,"(3, 1)",onion,"(3, 0):soup('onion', 3, 3);(4, 0):soup('onion', 3, 17)","(3, 0):soup('onion', 3, 3);(4, 0):soup('onion', 3, 17)"
35,1,"(0, 1)","(3, 3)","(0, -1)",,"(3, 1)","(0, 1)",onion,"(3, 0):soup('onion', 3, 3);(4, 0):soup('onion', 3, 17)","(3, 0):soup('onion', 3, 3);(4, 0):soup('onion', 3, 17)",0.0,18.0,0,"(0, -1)",-0.0040000000000000036,0.0,0.0,-0.0040000000000000036,0.0,18.0,False,"(3, 3)",,"(3, 1)",onion,"(3, 0):soup('onion', 3, 4);(4, 0):soup('onion', 3, 18)","(3, 0):soup('onion', 3, 4);(4, 0):soup('onion', 3, 18)"
36,1,"(0, 1)","(3, 3)","(0, 1)",,"(3, 1)","(0, -1)",onion,"(3, 0):soup('onion', 3, 4);(4, 0):soup('onion', 3, 18)","(3, 0):soup('onion', 3, 4);(4, 0):soup('onion', 3, 18)",0.0,18.0,5,interact,-0.0040000000000000036,0.0,0.0,-0.0040000000000000036,0.0,18.0,False,"(3, 3)",,"(3, 1)",onion,"(3, 0):soup('onion', 3, 5);(4, 0):soup('onion', 3, 19)","(3, 0):soup('onion', 3, 5);(4, 0):soup('onion', 3, 19)"
37,1,"(0, 1)","(3, 3)","(0, 1)",,"(3, 1)","(0, -1)",onion,"(3, 0):soup('onion', 3, 5);(4, 0):soup('onion', 3, 19)","(3, 0):soup('onion', 3, 5);(4, 0):soup('onion', 3, 19)",0.0,18.0,5,interact,0.035599999999999986,0.0,0.0,0.035599999999999986,0.0,18.0,False,"(3, 3)",,"(3, 1)",onion,"(3, 0):soup('onion', 3, 6);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 6);(4, 0):soup('onion', 3, 20)"
38,1,"(0, 1)","(3, 3)","(0, 1)",,"(3, 1)","(0, -1)",onion,"(3, 0):soup('onion', 3, 6);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 6);(4, 0):soup('onion', 3, 20)",0.0,18.0,3,"(-1, 0)",-0.004400000000000049,0.0,0.0,-0.004400000000000049,0.0,18.0,False,"(3, 3)",,"(2, 1)",onion,"(3, 0):soup('onion', 3, 7);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 7);(4, 0):soup('onion', 3, 20)"
39,1,"(0, 1)","(3, 3)","(0, 1)",,"(2, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 3, 7);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 7);(4, 0):soup('onion', 3, 20)",0.0,18.0,1,"(0, 1)",-0.004400000000000049,0.0,0.0,-0.004400000000000049,0.0,18.0,False,"(3, 3)",,"(2, 1)",onion,"(3, 0):soup('onion', 3, 8);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 8);(4, 0):soup('onion', 3, 20)"
40,1,"(0, 1)","(3, 3)","(0, 1)",,"(2, 1)","(0, 1)",onion,"(3, 0):soup('onion', 3, 8);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 8);(4, 0):soup('onion', 3, 20)",0.0,18.0,0,"(0, -1)",-0.004400000000000049,0.0,0.0,-0.004400000000000049,0.0,18.0,False,"(3, 3)",,"(2, 1)",onion,"(3, 0):soup('onion', 3, 9);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 9);(4, 0):soup('onion', 3, 20)"
41,1,"(0, 1)","(3, 3)","(0, 1)",,"(2, 1)","(0, -1)",onion,"(3, 0):soup('onion', 3, 9);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 9);(4, 0):soup('onion', 3, 20)",0.0,18.0,5,interact,-0.004400000000000049,0.0,0.0,-0.004400000000000049,0.0,18.0,False,"(3, 3)",,"(2, 1)",,"(2, 0):onion;(3, 0):soup('onion', 3, 10);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 10);(4, 0):soup('onion', 3, 20)"
42,1,"(0, 1)","(3, 3)","(0, 1)",,"(2, 1)","(0, -1)",,"(2, 0):onion;(3, 0):soup('onion', 3, 10);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 10);(4, 0):soup('onion', 3, 20)",0.0,18.0,3,"(-1, 0)",-0.004400000000000049,0.0,0.0,-0.004400000000000049,0.0,18.0,False,"(3, 3)",,"(1, 1)",,"(2, 0):onion;(3, 0):soup('onion', 3, 11);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 11);(4, 0):soup('onion', 3, 20)"
43,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 1)","(-1, 0)",,"(2, 0):onion;(3, 0):soup('onion', 3, 11);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 11);(4, 0):soup('onion', 3, 20)",0.0,18.0,1,"(0, 1)",-0.01429999999999998,0.0,0.0,-0.01429999999999998,0.0,18.0,False,"(3, 3)",,"(1, 2)",,"(2, 0):onion;(3, 0):soup('onion', 3, 12);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 12);(4, 0):soup('onion', 3, 20)"
44,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 2)","(0, 1)",,"(2, 0):onion;(3, 0):soup('onion', 3, 12);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 12);(4, 0):soup('onion', 3, 20)",0.0,18.0,3,"(-1, 0)",-0.014200000000000036,0.0,0.0,-0.014200000000000036,0.0,18.0,False,"(3, 3)",,"(1, 2)",,"(2, 0):onion;(3, 0):soup('onion', 3, 13);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 13);(4, 0):soup('onion', 3, 20)"
45,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",,"(2, 0):onion;(3, 0):soup('onion', 3, 13);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 13);(4, 0):soup('onion', 3, 20)",0.0,18.0,5,interact,3.0453,0.0,3.0,0.045300000000000035,0.0,21.0,False,"(3, 3)",,"(1, 2)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 14);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 14);(4, 0):soup('onion', 3, 20)"
46,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 14);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 14);(4, 0):soup('onion', 3, 20)",0.0,21.0,5,interact,-0.01460000000000008,0.0,0.0,-0.01460000000000008,0.0,21.0,False,"(3, 3)",,"(1, 2)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 15);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 15);(4, 0):soup('onion', 3, 20)"
47,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 15);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 15);(4, 0):soup('onion', 3, 20)",0.0,21.0,5,interact,-0.014499999999999957,0.0,0.0,-0.014499999999999957,0.0,21.0,False,"(3, 3)",,"(1, 2)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 16);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 16);(4, 0):soup('onion', 3, 20)"
48,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 16);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 16);(4, 0):soup('onion', 3, 20)",0.0,21.0,5,interact,-0.014400000000000013,0.0,0.0,-0.014400000000000013,0.0,21.0,False,"(3, 3)",,"(1, 2)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 17);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 17);(4, 0):soup('onion', 3, 20)"
49,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 17);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 17);(4, 0):soup('onion', 3, 20)",0.0,21.0,5,interact,-0.01430000000000007,0.0,0.0,-0.01430000000000007,0.0,21.0,False,"(3, 3)",,"(1, 2)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 18);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 18);(4, 0):soup('onion', 3, 20)"
50,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 18);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 18);(4, 0):soup('onion', 3, 20)",0.0,21.0,5,interact,-0.014199999999999947,0.0,0.0,-0.014199999999999947,0.0,21.0,False,"(3, 3)",,"(1, 2)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 19);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 19);(4, 0):soup('onion', 3, 20)"
51,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 19);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 19);(4, 0):soup('onion', 3, 20)",0.0,21.0,5,interact,0.02549999999999999,0.0,0.0,0.02549999999999999,0.0,21.0,False,"(3, 3)",,"(1, 2)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)"
52,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)",0.0,21.0,0,"(0, -1)",-0.014400000000000013,0.0,0.0,-0.014400000000000013,0.0,21.0,False,"(3, 3)",,"(1, 1)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)"
53,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 1)","(0, -1)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)",0.0,21.0,2,"(1, 0)",-0.01429999999999998,0.0,0.0,-0.01429999999999998,0.0,21.0,False,"(3, 3)",,"(2, 1)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)"
54,1,"(0, 1)","(3, 3)","(0, 1)",,"(2, 1)","(1, 0)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)",0.0,21.0,2,"(1, 0)",-0.014200000000000036,0.0,0.0,-0.014200000000000036,0.0,21.0,False,"(3, 3)",,"(3, 1)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)"
55,1,"(0, 1)","(3, 3)","(0, 1)",,"(3, 1)","(1, 0)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)",0.0,21.0,0,"(0, -1)",-0.0041999999999999815,0.0,0.0,-0.0041999999999999815,0.0,21.0,False,"(3, 3)",,"(3, 1)",dish,"(2, 0):onion;(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)","(3, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)"
