step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
21,2,"(1, 0)","(5, 1)","(0, 1)",,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,6.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,0.0,6.0,False,"(6, 1)",,"(1, 2)",,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
22,1,"(0, 1)","(6, 1)","(1, 0)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,6.0,5,interact,3.0,0.0,3.0,0.0,0.0,9.0,False,"(6, 2)",,"(1, 2)",dish,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
23,1,"(0, 1)","(6, 2)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,0,"(0, -1)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(6, 3)",,"(1, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
24,3,"(-1, 0)","(6, 3)","(0, 1)",,"(1, 1)","(0, -1)",dish,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,2,"(1, 0)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(5, 3)",,"(2, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
25,3,"(-1, 0)","(5, 3)","(-1, 0)",,"(2, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,2,"(1, 0)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(4, 3)",,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
26,1,"(0, 1)","(4, 3)","(-1, 0)",,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,1,"(0, 1)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(4, 3)",,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
27,5,interact,"(4, 3)","(0, 1)",,"(3, 1)","(0, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,5,interact,0.0,0.0,0.0,0.0,0.0,9.0,False,"(4, 3)",onion,"(3, 1)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
28,3,"(-1, 0)","(4, 3)","(0, 1)",onion,"(3, 1)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,2,"(1, 0)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(3, 3)",onion,"(4, 1)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
29,1,"(0, 1)","(3, 3)","(-1, 0)",onion,"(4, 1)","(1, 0)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,2,"(1, 0)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(3, 3)",onion,"(5, 1)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
30,5,interact,"(3, 3)","(0, 1)",onion,"(5, 1)","(1, 0)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,2,"(1, 0)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(3, 3)",onion,"(6, 1)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
31,3,"(-1, 0)","(3, 3)","(0, 1)",onion,"(6, 1)","(1, 0)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,0,"(0, -1)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(2, 3)",onion,"(6, 1)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
32,3,"(-1, 0)","(2, 3)","(-1, 0)",onion,"(6, 1)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,1,"(0, 1)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(1, 3)",onion,"(6, 2)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
33,5,interact,"(1, 3)","(-1, 0)",onion,"(6, 2)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,1,"(0, 1)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(1, 3)",,"(6, 3)",,"(0, 3):onion;(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
34,5,interact,"(1, 3)","(-1, 0)",,"(6, 3)","(0, 1)",,"(0, 3):onion;(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(1, 3)",onion,"(5, 3)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
35,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(5, 3)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(1, 2)",onion,"(4, 3)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
36,5,interact,"(1, 2)","(0, -1)",onion,"(4, 3)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,1,"(0, 1)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(1, 2)",onion,"(4, 3)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
37,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(4, 3)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,5,interact,0.0,0.0,0.0,0.0,0.0,9.0,False,"(1, 1)",onion,"(4, 3)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
38,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(4, 3)","(0, 1)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(2, 1)",onion,"(3, 3)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
39,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(-1, 0)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(3, 1)",onion,"(2, 3)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
40,2,"(1, 0)","(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(4, 1)",onion,"(1, 3)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
41,2,"(1, 0)","(4, 1)","(1, 0)",onion,"(1, 3)","(-1, 0)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,0,"(0, -1)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(5, 1)",onion,"(1, 2)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
42,3,"(-1, 0)","(5, 1)","(1, 0)",onion,"(1, 2)","(0, -1)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,0,"(0, -1)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(4, 1)",onion,"(1, 1)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
43,0,"(0, -1)","(4, 1)","(-1, 0)",onion,"(1, 1)","(0, -1)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,2,"(1, 0)",0.0,0.0,0.0,0.0,0.0,9.0,False,"(4, 1)",onion,"(2, 1)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)"
44,5,interact,"(4, 1)","(0, -1)",onion,"(2, 1)","(1, 0)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 1, 0)",0.0,9.0,2,"(1, 0)",3.0,0.0,3.0,0.0,0.0,12.0,False,"(4, 1)",,"(3, 1)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 2, 0)"
45,5,interact,"(4, 1)","(0, -1)",,"(3, 1)","(1, 0)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 2, 0)",0.0,12.0,0,"(0, -1)",0.0,0.0,0.0,0.0,0.0,12.0,False,"(4, 1)",,"(3, 1)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 2, 0)"
46,5,interact,"(4, 1)","(0, -1)",,"(3, 1)","(0, -1)",onion,"(3, 0):soup('onion', 1, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 0):soup('onion', 2, 0)",0.0,12.0,5,interact,3.0,0.0,3.0,0.0,0.0,15.0,False,"(4, 1)",,"(3, 1)",,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)"
47,1,"(0, 1)","(4, 1)","(0, -1)",,"(3, 1)","(0, -1)",,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)",0.0,15.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,0.0,15.0,False,"(4, 1)",,"(2, 1)",,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)"
48,2,"(1, 0)","(4, 1)","(0, 1)",,"(2, 1)","(-1, 0)",,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)",0.0,15.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,0.0,15.0,False,"(5, 1)",,"(1, 1)",,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)"
49,1,"(0, 1)","(5, 1)","(1, 0)",,"(1, 1)","(-1, 0)",,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)",0.0,15.0,1,"(0, 1)",0.0,0.0,0.0,0.0,0.0,15.0,False,"(5, 1)",,"(1, 2)",,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)"
50,2,"(1, 0)","(5, 1)","(0, 1)",,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)",0.0,15.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,0.0,15.0,False,"(6, 1)",,"(1, 2)",,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)"
51,1,"(0, 1)","(6, 1)","(1, 0)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)",0.0,15.0,5,interact,0.0,0.0,0.0,0.0,0.0,15.0,False,"(6, 2)",,"(1, 2)",dish,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)"
52,1,"(0, 1)","(6, 2)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)",0.0,15.0,0,"(0, -1)",0.0,0.0,0.0,0.0,0.0,15.0,False,"(6, 3)",,"(1, 1)",dish,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)"
53,3,"(-1, 0)","(6, 3)","(0, 1)",,"(1, 1)","(0, -1)",dish,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)",0.0,15.0,2,"(1, 0)",0.0,0.0,0.0,0.0,0.0,15.0,False,"(5, 3)",,"(2, 1)",dish,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)"
54,3,"(-1, 0)","(5, 3)","(-1, 0)",,"(2, 1)","(1, 0)",dish,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)",0.0,15.0,2,"(1, 0)",0.0,0.0,0.0,0.0,0.0,15.0,False,"(4, 3)",,"(3, 1)",dish,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)"
55,1,"(0, 1)","(4, 3)","(-1, 0)",,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)",0.0,15.0,1,"(0, 1)",0.0,0.0,0.0,0.0,0.0,15.0,False,"(4, 3)",,"(3, 1)",dish,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)"
56,5,interact,"(4, 3)","(0, 1)",,"(3, 1)","(0, 1)",dish,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)",0.0,15.0,5,interact,0.0,0.0,0.0,0.0,0.0,15.0,False,"(4, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 2, 0);(3, 2):dish;(4, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):soup('onion', 2, 0)"
